POINT;DATE;MARKER;LONGITUDE;LATITUDE;NB_SATELLITE;HDOP;COUNT_CO2_100;CO2_100;COUNT_P_atm;P_atm;COUNT_CO2_10;CO2_10;COUNT_T_atm;T_atm ;COUNT_SP;SP ;COUNT_SO2;SO2;COUNT_H2S;H2S ;COUNT_PYR;PYR ;COUNT_V_FLUX;V_FLUX;COUNT_P_in;P_in;COUNT_Rh;Rh;COUNT_T_in;T_in;COUNT_V_BAT;V_BAT;PUMP_FLUX;Thermocouple
P1109;10/09/2018 14:20;0;38.792637;15.214545;11;109;9042;18.165;17433;924.244;33686;14.232;39769;16.95;29420;-156.6;469;-55.94;469;-18.276;469;1.428;1415;1635;1202;1964;2971;1.147;914.227;36.739;44.2;12.638;-0.527;-99.9
P1110;10/09/2018 14:20;0;38.792637;15.214545;11;109;9015;18.035;17423;923.997;33694;14.236;39771;16.951;29427;-156.3;468;-55.952;469;-18.276;469;1.428;1410;1635;1202;1964;2986;1.143;914.227;36.739;44.2;12.699;-0.531;-99.9
P1111;10/09/2018 14:20;0;38.792637;15.214545;11;109;9023;18.073;17423;923.997;33693;14.236;39775;16.953;29420;-156.6;468;-55.952;469;-18.276;469;1.428;1382;1633;1202;1965;2985;1.121;913.68;36.739;44.25;12.695;-0.552;-99.9
P1112;10/09/2018 14:20;0;38.792637;15.214545;11;109;9005;17.986;17412;923.726;33710;14.244;39777;16.954;29415;-156.8;468;-55.952;469;-18.276;469;1.428;1360;1631;1202;1965;2985;1.103;913.133;36.739;44.25;12.695;-0.569;-99.9
P1113;10/09/2018 14:21;0;38.792637;15.214545;11;109;9016;18.039;17411;923.701;33694;14.236;39780;16.956;29418;-156.7;469;-55.94;469;-18.276;470;1.428;1343;1629;1203;1965;2985;1.089;912.586;36.789;44.25;12.695;-0.581;-99.9
P1114;10/09/2018 14:21;0;38.792637;15.214545;11;109;9039;18.15;17406;923.578;33677;14.228;39783;16.957;29435;-156;469;-55.94;468;-18.281;469;1.428;1339;1630;1207;1965;2985;1.086;912.859;36.986;44.25;12.695;-0.585;-99.9
P1115;10/09/2018 14:21;0;38.792637;15.214545;11;109;9011;18.015;17402;923.479;33680;14.229;39784;16.958;29442;-155.7;468;-55.952;469;-18.276;469;1.428;1336;1635;1206;1966;2985;1.084;914.227;36.937;44.3;12.695;-0.587;-99.9
P1116;10/09/2018 14:21;0;38.792637;15.214545;11;109;9039;18.15;17407;923.602;33700;14.239;39782;16.957;29433;-156;468;-55.952;469;-18.276;469;1.428;1343;1640;1208;1966;2985;1.089;915.594;37.036;44.3;12.695;-0.581;-99.9
P1117;10/09/2018 14:21;0;38.792637;15.214545;11;109;9048;18.194;17412;923.726;33700;14.239;39779;16.955;29446;-155.5;469;-55.94;469;-18.276;469;1.428;1337;1635;1208;1967;2966;1.085;914.227;37.036;44.35;12.618;-0.586;-99.9
P1118;10/09/2018 14:21;0;38.792637;15.214545;11;109;9049;18.198;17409;923.652;33685;14.232;39780;16.956;29442;-155.7;468;-55.952;469;-18.276;469;1.428;1349;1640;1210;1965;2967;1.094;915.594;37.135;44.25;12.622;-0.577;-99.9
P1119;10/09/2018 14:22;0;38.792637;15.214545;11;109;9007;17.996;17413;923.75;33671;14.225;39784;16.958;29449;-155.3;469;-55.94;469;-18.276;469;1.428;1375;1637;1209;1966;2950;1.115;914.773;37.085;44.3;12.553;-0.557;-99.9
P1120;10/09/2018 14:22;0;38.792637;15.214545;11;109;9006;17.991;17419;923.899;33702;14.24;39784;16.958;29440;-155.7;469;-55.94;469;-18.276;469;1.428;1393;1634;1212;1966;2950;1.129;913.953;37.234;44.3;12.553;-0.543;-99.9
P1121;10/09/2018 14:22;0;38.792637;15.214545;11;109;9016;18.039;17429;924.146;33688;14.233;39787;16.959;29454;-155.1;468;-55.952;469;-18.276;469;1.428;1400;1631;1212;1965;2952;1.135;913.133;37.234;44.25;12.561;-0.538;-99.9
P1122;10/09/2018 14:22;0;38.792637;15.214545;11;109;9031;18.112;17431;924.195;33687;14.233;39790;16.961;29444;-155.6;468;-55.952;469;-18.276;469;1.428;1404;1633;1211;1966;2952;1.138;913.68;37.185;44.3;12.561;-0.535;-99.9
P1123;10/09/2018 14:22;0;38.792637;15.214545;11;109;9004;17.982;17428;924.121;33699;14.239;39788;16.96;29430;-156.2;469;-55.94;469;-18.276;470;1.428;1416;1635;1213;1965;2953;1.148;914.227;37.284;44.25;12.565;-0.526;-99.9
P1124;10/09/2018 14:22;0;38.792637;15.214545;11;109;8961;17.774;17430;924.17;33659;14.219;39788;16.96;29426;-156.4;469;-55.94;469;-18.276;470;1.428;1416;1635;1213;1965;2954;1.148;914.227;37.284;44.25;12.569;-0.526;-99.9
P1125;10/09/2018 14:23;0;38.792637;15.214545;11;109;8981;17.871;17434;924.269;33692;14.235;39791;16.961;29417;-156.7;469;-55.94;469;-18.276;469;1.428;1430;1639;1210;1966;2954;1.159;915.32;37.135;44.3;12.569;-0.515;-99.9
P1126;10/09/2018 14:23;0;38.792637;15.214545;11;110;9005;17.986;17434;924.269;33689;14.234;39792;16.962;29423;-156.5;468;-55.952;469;-18.276;469;1.428;1430;1639;1217;1966;2969;1.159;915.32;37.481;44.3;12.63;-0.515;-99.9
P1127;10/09/2018 14:23;0;38.792637;15.214545;11;110;8998;17.953;17432;924.22;33684;14.231;39790;16.961;29418;-156.7;468;-55.952;469;-18.276;470;1.428;1390;1636;1211;1967;2978;1.127;914.5;37.185;44.35;12.667;-0.546;-99.9
P1128;10/09/2018 14:23;0;38.792637;15.214545;11;110;8973;17.832;17428;924.121;33696;14.237;39786;16.959;29423;-156.5;468;-55.952;469;-18.276;469;1.428;1429;1637;1210;1968;2985;1.158;914.773;37.135;44.4;12.695;-0.516;-99.9
P1129;10/09/2018 14:23;0;38.792637;15.214545;11;110;9008;18.001;17414;923.775;33647;14.213;39782;16.957;29420;-156.6;469;-55.94;469;-18.276;469;1.428;1406;1634;1211;1967;2984;1.14;913.953;37.185;44.35;12.691;-0.534;-99.9
P1130;10/09/2018 14:23;0;38.792637;15.214545;11;110;8999;17.958;17404;923.528;33683;14.231;39779;16.955;29418;-156.7;469;-55.94;469;-18.276;469;1.428;1383;1634;1211;1969;2984;1.121;913.953;37.185;44.45;12.691;-0.551;-99.9
P1131;10/09/2018 14:24;0;38.792637;15.214545;11;110;8992;17.924;17409;923.652;33723;14.251;39782;16.957;29424;-156.4;468;-55.952;469;-18.276;469;1.428;1353;1633;1210;1968;2984;1.097;913.68;37.135;44.4;12.691;-0.574;-99.9
P1132;10/09/2018 14:24;0;38.792637;15.214545;11;110;9000;17.962;17408;923.627;33701;14.24;39786;16.959;29426;-156.4;469;-55.94;469;-18.276;470;1.428;1342;1630;1212;1968;2984;1.089;912.859;37.234;44.4;12.691;-0.582;-99.9
P1133;10/09/2018 14:24;0;38.792637;15.214545;11;110;9030;18.107;17406;923.578;33688;14.233;39790;16.961;29438;-155.8;468;-55.952;469;-18.276;469;1.428;1338;1637;1206;1969;2984;1.085;914.773;36.937;44.45;12.691;-0.585;-99.9
P1134;10/09/2018 14:24;0;38.792637;15.214545;11;110;9004;17.982;17407;923.602;33660;14.219;39790;16.961;29441;-155.7;468;-55.952;469;-18.276;469;1.428;1350;1639;1206;1969;2984;1.095;915.32;36.937;44.45;12.691;-0.576;-99.9
P1135;10/09/2018 14:24;0;38.792637;15.214545;11;110;9021;18.063;17408;923.627;33705;14.242;39788;16.96;29440;-155.7;469;-55.94;469;-18.276;469;1.428;1372;1631;1206;1968;2966;1.113;913.133;36.937;44.4;12.618;-0.559;-99.9
P1136;10/09/2018 14:24;0;38.792637;15.214545;11;110;9027;18.092;17406;923.578;33739;14.259;39790;16.961;29446;-155.5;468;-55.952;469;-18.276;469;1.428;1389;1633;1206;1968;2956;1.126;913.68;36.937;44.4;12.577;-0.546;-99.9
P1137;10/09/2018 14:25;0;38.792637;15.214545;11;110;9012;18.02;17409;923.652;33692;14.235;39791;16.961;29444;-155.6;469;-55.94;469;-18.276;469;1.428;1409;1633;1205;1968;2948;1.142;913.68;36.888;44.4;12.545;-0.531;-99.9
P1138;10/09/2018 14:25;0;38.792637;15.214545;11;110;9014;18.03;17420;923.923;33690;14.234;39792;16.962;29444;-155.6;468;-55.952;469;-18.276;470;1.428;1413;1635;1205;1968;2949;1.145;914.227;36.888;44.4;12.549;-0.528;-99.9
P1139;10/09/2018 14:25;0;38.792637;15.214545;11;110;8989;17.909;17428;924.121;33692;14.235;39791;16.961;29440;-155.7;469;-55.94;469;-18.276;469;1.428;1415;1635;1203;1968;2951;1.147;914.227;36.789;44.4;12.557;-0.527;-99.9
P1140;10/09/2018 14:25;0;38.792637;15.214545;12;84;9006;17.991;17429;924.146;33694;14.236;39785;16.958;29447;-155.4;469;-55.94;469;-18.276;470;1.428;1423;1636;1204;1968;2951;1.153;914.5;36.838;44.4;12.557;-0.521;-99.9
P1141;10/09/2018 14:25;0;38.792637;15.214545;12;84;8990;17.914;17436;924.318;33727;14.253;39784;16.958;29436;-155.9;469;-55.94;469;-18.276;470;1.428;1429;1639;1205;1969;2952;1.158;915.32;36.888;44.45;12.561;-0.516;-99.9
P1142;10/09/2018 14:25;0;38.792637;15.214545;11;110;8986;17.895;17429;924.146;33681;14.23;39786;16.959;29420;-156.6;468;-55.952;469;-18.276;469;1.428;1429;1638;1203;1969;2952;1.158;915.047;36.789;44.45;12.561;-0.516;-99.9
P1143;10/09/2018 14:26;0;38.792637;15.214545;12;84;8992;17.924;17433;924.244;33697;14.238;39786;16.959;29419;-156.7;468;-55.952;469;-18.276;469;1.428;1423;1637;1201;1968;2952;1.153;914.773;36.689;44.4;12.561;-0.521;-99.9
P1144;10/09/2018 14:26;0;38.792637;15.214545;11;110;8995;17.938;17429;924.146;33698;14.238;39788;16.96;29420;-156.6;469;-55.94;469;-18.276;470;1.428;1404;1636;1205;1969;2957;1.138;914.5;36.888;44.45;12.581;-0.535;-99.9
P1145;10/09/2018 14:26;0;38.792637;15.214545;11;110;9015;18.035;17433;924.244;33688;14.233;39791;16.961;29421;-156.6;469;-55.94;469;-18.276;470;1.428;1379;1634;1203;1970;2980;1.118;913.953;36.789;44.5;12.675;-0.554;-99.9
P1146;10/09/2018 14:26;0;38.792637;15.214545;11;110;9038;18.145;17429;924.146;33715;14.247;39791;16.961;29429;-156.2;469;-55.94;469;-18.276;469;1.428;1352;1631;1203;1970;2982;1.097;913.133;36.789;44.5;12.683;-0.575;-99.9
P1147;10/09/2018 14:26;0;38.792637;15.214545;12;84;9046;18.184;17414;923.775;33702;14.24;39790;16.961;29416;-156.8;469;-55.94;469;-18.276;470;1.428;1343;1629;1204;1972;2983;1.089;912.586;36.838;44.6;12.687;-0.581;-99.9
P1148;10/09/2018 14:26;0;38.792637;15.214545;12;84;9049;18.198;17399;923.405;33688;14.233;39791;16.961;29423;-156.5;468;-55.952;469;-18.276;469;1.428;1340;1636;1203;1970;2983;1.087;914.5;36.789;44.5;12.687;-0.584;-99.9
P1149;10/09/2018 14:27;0;38.792637;15.214545;12;84;9058;18.242;17401;923.454;33688;14.233;39792;16.962;29422;-156.5;469;-55.94;469;-18.276;470;1.428;1355;1638;1202;1970;2983;1.099;915.047;36.739;44.5;12.687;-0.572;-99.9
P1150;10/09/2018 14:27;0;38.792637;15.214545;12;84;9064;18.271;17410;923.676;33697;14.238;39795;16.963;29427;-156.3;469;-55.94;469;-18.276;470;1.428;1372;1633;1202;1970;2982;1.113;913.68;36.739;44.5;12.683;-0.559;-99.9
P1151;10/09/2018 14:27;0;38.792637;15.214545;12;84;9009;18.006;17401;923.454;33708;14.243;39795;16.963;29449;-155.3;469;-55.94;469;-18.276;469;1.428;1394;1631;1200;1970;2982;1.13;913.133;36.64;44.5;12.683;-0.543;-99.9
P1152;10/09/2018 14:27;0;38.792637;15.214545;12;84;9027;18.092;17406;923.578;33694;14.236;39796;16.964;29452;-155.2;469;-55.94;469;-18.276;469;1.428;1407;1631;1200;1971;2983;1.141;913.133;36.64;44.55;12.687;-0.533;-99.9
P1153;10/09/2018 14:27;0;38.792637;15.214545;12;84;9054;18.222;17409;923.652;33678;14.228;39800;16.966;29449;-155.3;469;-55.94;469;-18.276;470;1.428;1409;1632;1200;1971;2983;1.142;913.406;36.64;44.55;12.687;-0.531;-99.9
P1154;10/09/2018 14:27;0;38.792637;15.214545;12;84;9034;18.126;17403;923.504;33688;14.233;39802;16.967;29450;-155.3;469;-55.94;469;-18.276;470;1.428;1412;1633;1199;1970;2947;1.145;913.68;36.59;44.5;12.541;-0.529;-99.9
