DATE;POINT;MARKER;LONGITUDE;LATITUDE;HDOP;COUNT_CO2_100;CO2_100;COUNT_P_atm;P_atm;COUNT_CO2_10;CO2_10;COUNT_T_atm;T_atm ;COUNT_SP;SP ;COUNT_SO2;SO2;COUNT_H2S;H2S ;COUNT_PYR;PYR ;COUNT_V_FLUX;V_FLUX;COUNT_P_in;P_in;COUNT_Rh;Rh;COUNT_T_in;T_in;COUNT_V_BAT;V_BAT;PUMP_FLUX;Thermocouple;MISSING;TIMELAG
10/09/2018 07:23:31;P8;0;38.793385;15.215723;121;7002;1563.805661;17411;923.701;21697;1547.244779;39180;16.662;32045;-41.3;416;-56.571;417;-18.512;417;1.43;3340;;1851;1636;3009;2.685;939.109;68.865;27.8;12.793;0.938;-99.9;0;10
10/09/2018 07:23:41;P9;0;38.793385;15.215723;124;7000;1562.05125;17411;923.701;21662;1543.934893;39180;16.662;32055;-40.9;416;-56.571;417;-18.512;418;1.43;3479;;1848;1636;3008;2.796;947.039;68.716;27.8;12.789;1.043;-99.9;0;10
10/09/2018 07:23:51;P10;0;38.793377;15.21572;124;7022;1582.728047;17396;923.331;21724;1549.776383;39181;16.662;32071;-40.2;416;-56.571;417;-18.512;417;1.43;3357;;1848;1636;3009;2.698;921.883;68.716;27.8;12.793;0.951;-99.9;0;10
10/09/2018 07:24:01;P11;0;38.793377;15.21572;123;7029;1589.171319;17407;923.602;21802;1557.37387;39182;16.663;32053;-41;417;-56.56;417;-18.512;418;1.43;3326;;1848;1636;3008;2.673;930.359;68.716;27.8;12.789;0.927;-99.9;0;10
10/09/2018 07:24:11;P12;0;38.793377;15.21572;123;7021;1581.75205;17410;923.676;21808;1557.958459;39181;16.662;32073;-40.1;417;-56.56;418;-18.507;418;1.43;3352;;1844;1638;3008;2.694;943.484;68.518;27.9;12.789;0.947;-99.9;0;10
10/09/2018 07:24:21;P13;0;38.793377;15.21572;123;7011;1572.385892;17413;923.75;21706;1548.023687;39180;16.662;32074;-40.1;417;-56.56;418;-18.507;418;1.43;3330;;1844;1637;3009;2.677;938.016;68.518;27.85;12.793;0.93;-99.9;0;10
10/09/2018 07:24:31;P14;0;38.793377;15.21572;123;7024;1584.485012;17414;923.775;21705;1548.023687;39180;16.662;32066;-40.4;417;-56.56;418;-18.507;419;1.43;3334;;1840;1638;3010;2.68;932;68.32;27.9;12.797;0.933;-99.9;0;10
10/09/2018 07:24:41;P15;0;38.793377;15.21572;123;7034;1593.859182;17416;923.825;21746;1551.918857;39179;16.661;32059;-40.7;418;-56.548;418;-18.507;419;1.43;3487;;1841;1637;3008;2.802;928.445;68.369;27.85;12.789;1.049;-99.9;0;10
10/09/2018 07:24:51;P16;0;38.793373;15.215716;123;7021;1581.75205;17421;923.948;21870;1564.000609;39179;16.661;32054;-40.9;418;-56.548;418;-18.507;419;1.43;3507;;1835;1637;2992;2.818;942.664;68.073;27.85;12.724;1.065;-99.9;0;10
10/09/2018 07:25:01;P17;0;38.793373;15.215716;123;7025;1585.461198;17415;923.8;21864;1563.415773;39178;16.661;32030;-42;418;-56.548;419;-18.503;419;1.43;3424;;1830;1637;2992;2.752;933.094;67.825;27.85;12.724;1.002;-99.9;0;10
10/09/2018 07:25:11;P18;0;38.793373;15.215716;123;7025;1585.461198;17420;923.923;21999;1576.677947;39178;16.661;32095;-39.1;418;-56.548;419;-18.503;419;1.43;3349;;1829;1638;3005;2.692;931.18;67.775;27.9;12.776;0.944;-99.9;0;10
10/09/2018 07:25:21;P19;0;38.793373;15.215716;123;7002;1563.805661;17432;924.22;22071;1583.704112;39177;16.66;32052;-41;419;-56.536;419;-18.503;420;1.43;3332;;1819;1639;3007;2.678;929.812;67.281;27.95;12.785;0.932;-99.9;0;10
10/09/2018 07:25:31;P20;0;38.793373;15.215716;123;6986;1548.802636;17418;923.874;21903;1567.315131;39175;16.659;32035;-41.8;418;-56.548;420;-18.498;420;1.43;3341;;1819;1640;3007;2.685;928.719;67.281;28;12.785;0.938;-99.9;0;10
10/09/2018 07:25:41;P21;0;38.793377;15.215716;122;7002;1563.805661;17423;923.997;21731;1550.555427;39172;16.658;32041;-41.5;419;-56.536;420;-18.498;420;1.43;3328;;1817;1639;3007;2.675;929.539;67.182;27.95;12.785;0.928;-99.9;0;10
10/09/2018 07:25:51;P22;0;38.793377;15.215716;123;6994;1556.399609;17417;923.849;21678;1545.492392;39171;16.657;32076;-40;419;-56.536;420;-18.498;420;1.43;3514;;1814;1641;3008;2.823;944.305;67.033;28.05;12.789;1.07;-99.9;0;10
10/09/2018 07:26:01;P23;0;38.793377;15.215716;122;6976;1539.458019;17424;924.022;21571;1534.982532;39167;16.655;32050;-41.1;419;-56.536;420;-18.498;420;1.43;3369;;1812;1641;3008;2.708;920.789;66.934;28.05;12.789;0.96;-99.9;0;10
10/09/2018 07:26:11;P24;0;38.793377;15.215716;122;6974;1537.511985;17423;923.997;21449;1523.119447;39165;16.654;32051;-41.1;419;-56.536;420;-18.498;420;1.43;3346;;1811;1641;3008;2.689;952.781;66.884;28.05;12.789;0.942;-99.9;0;10
10/09/2018 07:26:21;P25;0;38.793377;15.215716;122;6973;1536.539066;17420;923.923;21442;1522.536267;39165;16.654;32059;-40.7;419;-56.536;420;-18.498;421;1.43;3362;;1807;1642;3015;2.702;931.18;66.687;28.1;12.817;0.954;-99.9;0;10
10/09/2018 07:26:31;P26;0;38.793377;15.215716;122;6994;1556.399609;17423;923.997;21371;1515.539915;39161;16.652;32048;-41.2;419;-56.536;420;-18.498;421;1.43;3354;;1807;1642;3022;2.696;950.867;66.687;28.1;12.846;0.948;-99.9;0;10
10/09/2018 07:26:41;P27;0;38.793377;15.215716;122;6955;1519.815065;17418;923.874;21400;1518.454654;39161;16.652;32055;-40.9;420;-56.524;421;-18.494;420;1.43;3513;;1805;1644;3006;2.823;944.031;66.588;28.2;12.78;1.069;-99.9;0;10
10/09/2018 07:26:51;P28;0;38.793369;15.215714;122;6958;1522.536267;17412;923.726;21393;1517.677333;39161;16.652;32052;-41;420;-56.524;421;-18.494;421;1.43;3347;;1800;1643;3007;2.69;926.531;66.34;28.15;12.785;0.943;-99.9;0;10
10/09/2018 07:27:01;P29;0;38.793369;15.215714;122;6968;1531.869965;17422;923.973;21373;1515.734213;39160;16.652;32054;-40.9;420;-56.524;421;-18.494;421;1.43;3408;;1799;1644;3007;2.739;928.719;66.29;28.2;12.785;0.989;-99.9;0;10
10/09/2018 07:27:11;P30;0;38.793369;15.215714;122;6969;1532.842571;17419;923.899;21351;1513.597078;39161;16.652;32056;-40.8;421;-56.512;421;-18.494;421;1.43;3345;;1796;1645;3007;2.688;930.359;66.142;28.25;12.785;0.941;-99.9;0;10
10/09/2018 07:27:21;P31;0;38.793369;15.215714;122;6952;1516.900054;17419;923.899;21479;1526.035702;39160;16.652;32059;-40.7;420;-56.524;421;-18.494;421;1.43;3381;;1800;1644;3008;2.717;922.43;66.34;28.2;12.789;0.969;-99.9;0;10
10/09/2018 07:27:31;P32;0;38.793373;15.215714;121;6996;1558.153327;17421;923.948;21702;1547.634228;39158;16.651;32051;-41.1;421;-56.512;421;-18.494;422;1.43;3337;;1792;1646;3008;2.682;929.539;65.944;28.3;12.789;0.935;-99.9;0;10
10/09/2018 07:27:41;P33;0;38.793373;15.215714;121;7043;1602.457656;17420;923.923;21846;1561.66141;39157;16.65;32052;-41;421;-56.512;421;-18.494;422;1.43;3382;;1789;1645;3008;2.718;921.336;65.796;28.25;12.789;0.97;-99.9;0;10
10/09/2018 07:27:51;P34;0;38.793373;15.215714;121;7053;1611.843823;17422;923.973;21781;1555.425413;39158;16.651;32060;-40.7;421;-56.512;422;-18.489;422;1.43;3348;;1787;1646;3008;2.691;930.086;65.697;28.3;12.789;0.944;-99.9;0;10
10/09/2018 07:28:01;P35;0;38.793373;15.215714;121;7036;1595.812919;17424;924.022;21833;1560.491953;39156;16.65;32053;-41;421;-56.512;422;-18.489;422;1.43;3376;;1781;1646;2991;2.713;922.703;65.399;28.3;12.72;0.965;-99.9;0;10
10/09/2018 07:28:11;P36;0;38.793373;15.215714;121;7033;1592.882415;17426;924.072;21885;1565.560288;39155;16.649;32055;-40.9;421;-56.512;422;-18.489;422;1.43;3332;;1777;1647;3005;2.678;930.359;65.201;28.35;12.776;0.932;-99.9;0;10
10/09/2018 07:28:21;P37;0;38.793373;15.215714;121;7046;1605.194638;17431;924.195;21976;1574.336665;39155;16.649;32060;-40.7;421;-56.512;422;-18.489;422;1.43;3416;;1775;1647;3005;2.745;928.992;65.103;28.35;12.776;0.995;-99.9;0;10
10/09/2018 07:28:31;P38;0;38.793373;15.215714;121;7073;1630.635128;17431;924.195;21935;1570.435386;39153;16.648;32059;-40.7;421;-56.512;423;-18.485;423;1.43;3339;;1771;1650;3006;2.684;933.641;64.904;28.5;12.78;0.937;-99.9;0;10
10/09/2018 07:28:41;P39;0;38.793373;15.215714;121;7033;1592.882415;17431;924.195;21821;1559.322593;39153;16.648;32049;-41.2;421;-56.512;422;-18.489;423;1.43;3355;;1767;1650;3006;2.696;925.438;64.706;28.5;12.78;0.949;-99.9;0;10
10/09/2018 07:28:51;P40;0;38.793373;15.215714;121;7026;1586.437451;17425;924.047;21823;1559.517479;39153;16.648;32048;-41.2;422;-56.5;423;-18.485;423;1.43;3357;;1763;1651;3006;2.698;930.633;64.508;28.55;12.78;0.951;-99.9;0;10
10/09/2018 07:29:01;P41;0;38.793373;15.215714;121;7037;1596.789889;17423;923.997;21812;1558.348198;39153;16.648;32040;-41.5;422;-56.5;423;-18.485;423;1.43;3394;;1759;1650;3007;2.728;924.617;64.311;28.5;12.785;0.979;-99.9;0;10
10/09/2018 07:29:11;P42;0;38.793373;15.215714;121;7039;1598.548606;17429;924.146;21828;1559.907261;39153;16.648;32043;-41.4;422;-56.5;423;-18.485;423;1.43;3356;;1758;1651;3008;2.697;936.648;64.261;28.55;12.789;0.95;-99.9;0;10
10/09/2018 07:29:21;P43;0;38.793373;15.215714;121;7032;1592.101051;17426;924.072;21796;1556.789305;39152;16.648;32051;-41.1;422;-56.5;423;-18.485;423;1.43;3351;;1751;1652;3008;2.693;938.289;63.915;28.6;12.789;0.946;-99.9;0;10
10/09/2018 07:29:31;P44;0;38.793373;15.215714;120;7055;1613.604432;17428;924.121;21944;1571.215556;39152;16.648;32058;-40.8;423;-56.488;423;-18.485;423;1.43;3370;;1756;1652;3021;2.708;942.117;64.162;28.6;12.841;0.96;-99.9;0;10
10/09/2018 07:29:41;P45;0;38.793373;15.215715;120;7059;1617.517689;17428;924.121;21859;1563.025896;39153;16.648;32046;-41.3;423;-56.488;423;-18.485;424;1.43;3496;;1754;1654;3006;2.809;950.594;64.063;28.7;12.78;1.056;-99.9;0;10
10/09/2018 07:29:51;P46;0;38.793373;15.215715;120;7075;1632.594019;17430;924.17;22008;1577.45846;39151;16.647;32047;-41.2;423;-56.488;424;-18.48;424;1.43;3345;;1754;1654;3007;2.688;931.18;64.063;28.7;12.785;0.941;-99.9;0;10
10/09/2018 07:30:01;P47;0;38.793373;15.215715;94;7076;1633.573568;17422;923.973;22022;1578.824461;39150;16.647;32043;-41.4;423;-56.488;424;-18.48;424;1.43;3371;;1752;1654;3007;2.709;941.297;63.964;28.7;12.785;0.961;-99.9;0;10
10/09/2018 07:30:11;P48;0;38.793377;15.215715;94;7086;1642.980777;17428;924.121;22031;1579.800257;39149;16.647;32045;-41.3;423;-56.488;424;-18.48;424;1.43;3513;;1752;1655;3007;2.823;930.633;63.964;28.75;12.785;1.069;-99.9;0;10
10/09/2018 07:30:21;P49;0;38.793377;15.215716;94;7089;1645.725755;17420;923.923;21952;1571.995769;39150;16.647;32061;-40.6;423;-56.488;424;-18.48;424;1.43;3355;;1752;1655;3008;2.696;935.828;63.964;28.75;12.789;0.949;-99.9;0;10
10/09/2018 07:30:31;P50;0;38.793381;15.215718;94;7059;1617.517689;17427;924.096;21841;1561.27158;39150;16.647;32054;-40.9;423;-56.488;424;-18.48;425;1.43;3464;;1756;1657;3009;2.784;930.359;64.162;28.85;12.793;1.032;-99.9;0;10
10/09/2018 07:30:41;P51;0;38.793381;15.215718;94;7041;1600.502995;17427;924.096;21805;1557.763594;39150;16.647;32039;-41.6;423;-56.488;424;-18.48;424;1.43;3435;;1750;1658;3008;2.76;933.641;63.865;28.9;12.789;1.01;-99.9;0;10
10/09/2018 07:30:51;P52;0;38.793381;15.215718;94;7020;1580.77612;17430;924.17;21733;1550.750195;39150;16.647;32052;-41;423;-56.488;424;-18.48;424;1.43;3361;;1749;1657;3008;2.701;937.195;63.815;28.85;12.789;0.954;-99.9;0;10
10/09/2018 07:31:01;P53;0;38.793381;15.215718;94;7027;1587.413771;17427;924.096;21718;1549.192127;39151;16.647;32052;-41;424;-56.476;424;-18.48;425;1.43;3366;;1749;1658;3003;2.705;945.945;63.815;28.9;12.768;0.957;-99.9;0;10
10/09/2018 07:31:11;P54;0;38.793381;15.21572;94;7040;1599.525767;17431;924.195;21809;1558.153327;39149;16.647;32042;-41.5;423;-56.488;424;-18.48;425;1.43;3367;;1746;1659;3005;2.706;941.57;63.667;28.95;12.776;0.958;-99.9;0;10
10/09/2018 07:31:21;P55;0;38.793385;15.215722;94;7045;1604.217083;17434;924.269;21828;1559.907261;39151;16.647;32047;-41.2;424;-56.476;425;-18.476;425;1.43;3374;;1741;1660;3006;2.712;922.156;63.419;29;12.78;0.963;-99.9;0;10
10/09/2018 07:31:31;P56;0;38.793381;15.21572;94;7053;1611.843823;17437;924.343;21808;1557.958459;39151;16.647;32052;-41;424;-56.476;425;-18.476;425;1.43;3398;;1738;1661;3006;2.731;933.914;63.271;29.05;12.78;0.982;-99.9;0;10
10/09/2018 07:31:41;P57;0;38.793377;15.21572;94;7050;1608.90997;17434;924.269;21743;1551.724073;39151;16.647;32043;-41.4;424;-56.476;425;-18.476;425;1.43;3362;;1737;1662;3007;2.702;923.523;63.222;29.1;12.785;0.954;-99.9;0;10
10/09/2018 07:31:51;P58;0;38.793377;15.21572;94;7028;1588.194877;17432;924.22;21585;1536.34449;39152;16.648;32059;-40.7;424;-56.476;425;-18.476;425;1.43;3359;;1734;1663;3007;2.7;956.336;63.073;29.15;12.785;0.952;-99.9;0;10
10/09/2018 07:32:01;P59;0;38.793377;15.21572;94;7027;1587.413771;17432;924.22;21587;1536.539066;39152;16.648;32068;-40.3;424;-56.476;425;-18.476;425;1.43;3345;;1734;1663;3007;2.688;956.062;63.073;29.15;12.785;0.941;-99.9;0;10
10/09/2018 07:32:11;P60;0;38.793377;15.21572;94;7041;1600.502995;17433;924.244;21586;1536.539066;39153;16.648;32067;-40.4;424;-56.476;425;-18.476;425;1.43;3366;;1727;1663;3008;2.705;953.602;62.727;29.15;12.789;0.957;-99.9;0;10
10/09/2018 07:32:21;P61;0;38.793377;15.21572;94;7051;1609.887853;17435;924.294;21481;1526.230139;39155;16.649;32042;-41.5;425;-56.464;425;-18.476;425;1.43;3373;;1727;1664;3008;2.711;946.766;62.727;29.2;12.789;0.963;-99.9;0;10
10/09/2018 07:32:31;P62;0;38.793377;15.21572;94;7023;1583.508893;17439;924.393;21441;1522.341878;39155;16.649;32049;-41.2;425;-56.464;425;-18.476;426;1.43;3362;;1721;1665;3001;2.702;933.367;62.43;29.25;12.76;0.954;-99.9;0;10
10/09/2018 07:32:41;P63;0;38.793377;15.21572;94;7026;1586.437451;17435;924.294;21501;1528.17466;39155;16.649;32050;-41.1;424;-56.476;425;-18.476;426;1.43;3400;;1717;1666;3006;2.732;924.891;62.231;29.3;12.78;0.983;-99.9;0;10
10/09/2018 07:32:51;P64;0;38.793377;15.21572;94;7057;1615.560923;17441;924.442;21652;1542.961541;39157;16.65;32051;-41.1;425;-56.464;426;-18.471;427;1.43;3497;;1713;1666;3008;2.81;952.781;62.034;29.3;12.789;1.057;-99.9;0;10
10/09/2018 07:33:01;P65;0;38.793377;15.21572;94;7027;1587.413771;17433;924.244;21659;1543.545544;39157;16.65;32046;-41.3;426;-56.452;426;-18.471;426;1.43;3532;;1709;1666;3008;2.838;945.398;61.835;29.3;12.789;1.084;-99.9;0;10
10/09/2018 07:33:11;P66;0;38.793381;15.21572;94;7013;1574.141576;17432;924.22;21712;1548.607895;39158;16.651;32046;-41.3;425;-56.464;426;-18.471;427;1.43;3359;;1703;1669;3007;2.7;931.727;61.539;29.45;12.785;0.952;-99.9;0;10
10/09/2018 07:33:21;P67;0;38.793381;15.21572;94;7047;1606.172261;17434;924.269;21594;1537.317396;39159;16.651;32037;-41.7;425;-56.464;426;-18.471;426;1.43;3346;;1696;1669;3008;2.689;932.82;61.192;29.45;12.789;0.942;-99.9;0;10
10/09/2018 07:33:31;P68;0;38.793381;15.21572;94;7036;1595.812919;17427;924.096;21543;1532.259;39160;16.652;32045;-41.3;426;-56.452;427;-18.467;427;1.43;3367;;1697;1669;3008;2.706;955.789;61.242;29.45;12.789;0.958;-99.9;0;10
10/09/2018 07:33:41;P69;0;38.793381;15.21572;94;7042;1601.480291;17439;924.393;21434;1521.758728;39161;16.652;32034;-41.8;425;-56.464;426;-18.471;427;1.43;3418;;1695;1670;3009;2.747;932;61.143;29.5;12.793;0.997;-99.9;0;10
10/09/2018 07:33:51;P70;0;38.793381;15.21572;94;7003;1564.780427;17432;924.22;21387;1517.09437;39162;16.653;32050;-41.1;426;-56.452;427;-18.467;427;1.43;3382;;1695;1670;3009;2.718;932.82;61.143;29.5;12.793;0.97;-99.9;0;10
10/09/2018 07:34:01;P71;0;38.793381;15.21572;94;7007;1568.485147;17439;924.393;21306;1509.323745;39163;16.653;32053;-41;426;-56.452;427;-18.467;427;1.43;3445;;1691;1673;3022;2.768;941.023;60.944;29.65;12.846;1.017;-99.9;0;10
10/09/2018 07:34:11;P72;0;38.793381;15.21572;94;7006;1567.510127;17438;924.368;21189;1498.063641;39163;16.653;32043;-41.4;426;-56.452;427;-18.467;427;1.43;3373;;1686;1673;3005;2.711;941.297;60.697;29.65;12.776;0.963;-99.9;0;10
10/09/2018 07:34:21;P73;0;38.793381;15.21572;94;6977;1540.431134;17433;924.244;21106;1489.915137;39164;16.654;32053;-41;426;-56.452;427;-18.467;427;1.43;3351;;1686;1673;3006;2.693;949.5;60.697;29.65;12.78;0.946;-99.9;0;10
10/09/2018 07:34:31;P74;0;38.793385;15.215718;94;6956;1520.786864;17427;924.096;21029;1482.546542;39163;16.653;32046;-41.3;426;-56.452;427;-18.467;427;1.43;3346;;1682;1674;3006;2.689;943.758;60.499;29.7;12.78;0.942;-99.9;0;10
10/09/2018 07:34:41;P75;0;38.793381;15.215715;113;6949;1514.179902;17432;924.22;21024;1481.964966;39160;16.652;32047;-41.2;427;-56.44;427;-18.467;427;1.43;3348;;1679;1675;3007;2.691;936.648;60.35;29.75;12.785;0.944;-99.9;0;10
10/09/2018 07:34:51;P76;0;38.793381;15.215715;113;6955;1519.815065;17438;924.368;21024;1481.964966;39156;16.65;32043;-41.4;427;-56.44;427;-18.467;428;1.43;3344;;1674;1676;3006;2.688;944.305;60.103;29.8;12.78;0.941;-99.9;0;10
10/09/2018 07:35:01;P77;0;38.793381;15.215715;113;6924;1490.690992;17438;924.368;20929;1472.856579;39156;16.65;32057;-40.8;426;-56.452;427;-18.467;427;1.43;3365;;1671;1676;3007;2.704;955.516;59.954;29.8;12.785;0.957;-99.9;0;10
10/09/2018 07:35:11;P78;0;38.793381;15.215715;113;6921;1487.975678;17442;924.467;20856;1465.883696;39156;16.65;32037;-41.7;427;-56.44;428;-18.462;428;1.43;3368;;1668;1677;3008;2.707;942.117;59.806;29.85;12.789;0.959;-99.9;0;10
10/09/2018 07:35:21;P79;0;38.793381;15.215715;113;6936;1501.945462;17445;924.541;20891;1469.176041;39156;16.65;32052;-41;427;-56.44;427;-18.467;428;1.43;3432;;1671;1678;3009;2.758;935.828;59.954;29.9;12.793;1.008;-99.9;0;10
10/09/2018 07:35:31;P80;0;38.793385;15.215715;113;6938;1503.886757;17441;924.442;20896;1469.757119;39157;16.65;32042;-41.5;427;-56.44;428;-18.462;428;1.43;3455;;1673;1677;2991;2.776;935.281;60.054;29.85;12.72;1.025;-99.9;0;10
10/09/2018 07:35:41;P81;0;38.793385;15.215715;113;6939;1504.8575;17442;924.467;20855;1465.690051;39159;16.651;32035;-41.8;427;-56.44;428;-18.462;428;1.43;3375;;1676;1679;3005;2.712;948.68;60.202;29.95;12.776;0.964;-99.9;0;10
10/09/2018 07:35:51;P82;0;38.793385;15.215715;113;6942;1507.575922;17442;924.467;20811;1461.430495;39160;16.652;32038;-41.6;427;-56.44;428;-18.462;428;1.43;3516;;1676;1680;3008;2.825;951.961;60.202;30;12.789;1.072;-99.9;0;10
10/09/2018 07:36:01;P83;0;38.793385;15.215715;113;6959;1523.508247;17452;924.714;20864;1466.6583;39160;16.652;32025;-42.2;427;-56.44;428;-18.462;428;1.43;3369;;1676;1681;3008;2.708;951.961;60.202;30.05;12.789;0.96;-99.9;0;10
10/09/2018 07:36:11;P84;0;38.793385;15.215715;113;6970;1533.815241;17440;924.417;20871;1467.23928;39158;16.651;32054;-40.9;427;-56.44;428;-18.462;428;1.43;3431;;1672;1681;3009;2.757;934.188;60.004;30.05;12.793;1.007;-99.9;0;10
10/09/2018 07:36:21;P85;0;38.793385;15.215715;113;6957;1521.56435;17445;924.541;20862;1466.464645;39155;16.649;32045;-41.3;428;-56.429;429;-18.458;429;1.43;3451;;1669;1683;3009;2.773;941.57;59.855;30.15;12.793;1.022;-99.9;0;10
10/09/2018 07:36:31;P86;0;38.793385;15.215715;113;6957;1521.56435;17437;924.343;20865;1466.6583;39156;16.65;32030;-42;428;-56.429;428;-18.462;429;1.43;3358;;1664;1683;3008;2.699;930.086;59.608;30.15;12.789;0.951;-99.9;0;10
10/09/2018 07:36:41;P87;0;38.793385;15.215715;113;6964;1528.17466;17440;924.417;20794;1459.881865;39156;16.65;32034;-41.8;428;-56.429;428;-18.462;429;1.43;3378;;1663;1684;3010;2.715;945.945;59.558;30.2;12.797;0.967;-99.9;0;10
10/09/2018 07:36:51;P88;0;38.793385;15.215715;113;6977;1540.431134;17445;924.541;20788;1459.30117;39156;16.65;32033;-41.9;428;-56.429;429;-18.458;429;1.43;3370;;1661;1685;3009;2.708;957.156;59.459;30.25;12.793;0.96;-99.9;0;10
10/09/2018 07:37:01;P89;0;38.793385;15.215715;113;6937;1502.916078;17445;924.541;20804;1460.84974;39154;16.649;32020;-42.4;428;-56.429;429;-18.458;429;1.43;3361;;1659;1685;3022;2.701;955.789;59.361;30.25;12.846;0.954;-99.9;0;10
10/09/2018 07:37:11;P90;0;38.793385;15.215715;113;6958;1522.536267;17446;924.565;20826;1462.979285;39154;16.649;32037;-41.7;428;-56.429;429;-18.458;429;1.43;3349;;1658;1685;3006;2.692;941.297;59.311;30.25;12.78;0.944;-99.9;0;10
10/09/2018 07:37:21;P91;0;38.793385;15.215715;113;6955;1519.815065;17432;924.22;20876;1467.820282;39151;16.647;32025;-42.2;428;-56.429;429;-18.458;429;1.43;3342;;1655;1687;3006;2.686;940.75;59.162;30.35;12.78;0.939;-99.9;0;10
10/09/2018 07:37:31;P92;0;38.793388;15.215715;113;6954;1518.84333;17430;924.17;20879;1468.013954;39147;16.646;32030;-42;429;-56.417;429;-18.458;429;1.43;3343;;1648;1687;3006;2.687;946.492;58.816;30.35;12.78;0.94;-99.9;0;10
10/09/2018 07:37:41;P93;0;38.793388;15.215715;113;6948;1513.208542;17439;924.393;20893;1469.369731;39142;16.643;32020;-42.4;428;-56.429;429;-18.458;429;1.43;3363;;1642;1689;3007;2.703;955.516;58.519;30.45;12.785;0.955;-99.9;0;10
10/09/2018 07:37:51;P94;0;38.793388;15.215715;113;6964;1528.17466;17444;924.516;20911;1471.113054;39139;16.642;32030;-42;429;-56.417;429;-18.458;430;1.43;3385;;1637;1688;3008;2.72;947.312;58.271;30.4;12.789;0.972;-99.9;0;10
10/09/2018 07:38:01;P95;0;38.793388;15.215715;113;6978;1541.404315;17442;924.467;20827;1462.979285;39137;16.641;32038;-41.6;428;-56.429;429;-18.458;430;1.43;3392;;1633;1689;3008;2.726;924.344;58.074;30.45;12.789;0.977;-99.9;0;10
10/09/2018 07:38:11;P96;0;38.793388;15.215715;113;6965;1529.147017;17447;924.59;20875;1467.626612;39136;16.64;32031;-41.9;429;-56.417;429;-18.458;430;1.43;3523;;1634;1691;3009;2.831;933.641;58.123;30.55;12.793;1.077;-99.9;0;10
10/09/2018 07:38:21;P97;0;38.793388;15.215715;113;6987;1549.776383;17444;924.516;20866;1466.851958;39134;16.639;32032;-41.9;429;-56.417;430;-18.453;430;1.43;3351;;1626;1692;3008;2.693;955.516;57.727;30.6;12.789;0.946;-99.9;0;10
10/09/2018 07:38:31;P98;0;38.793388;15.215715;113;6984;1546.855341;17446;924.565;20888;1468.982354;39131;16.638;32028;-42.1;429;-56.417;430;-18.453;430;1.43;3440;;1624;1691;2992;2.764;936.102;57.628;30.55;12.724;1.014;-99.9;0;10
10/09/2018 07:38:41;P99;0;38.793388;15.215715;113;6981;1544.129571;17447;924.59;20916;1471.694206;39128;16.636;32028;-42.1;430;-56.405;430;-18.453;430;1.43;3362;;1618;1693;3001;2.702;934.188;57.331;30.65;12.76;0.954;-99.9;0;10
10/09/2018 07:38:51;P100;0;38.793388;15.215715;113;6974;1537.511985;17454;924.763;20943;1474.212795;39127;16.636;32013;-42.7;429;-56.417;430;-18.453;430;1.43;3428;;1616;1695;3008;2.755;933.641;57.232;30.75;12.789;1.005;-99.9;0;10
10/09/2018 07:39:01;P101;0;38.793388;15.215715;113;6958;1522.536267;17457;924.837;20930;1472.856579;39124;16.634;32018;-42.5;429;-56.417;430;-18.453;431;1.43;3355;;1612;1695;3008;2.696;940.477;57.034;30.75;12.789;0.949;-99.9;0;10
10/09/2018 07:39:11;P102;0;38.793388;15.215715;113;6975;1538.484969;17446;924.565;20935;1473.437799;39121;16.633;32022;-42.3;429;-56.417;430;-18.453;430;1.43;3533;;1609;1696;3009;2.839;941.57;56.886;30.8;12.793;1.084;-99.9;0;10
10/09/2018 07:39:21;P103;0;38.793388;15.215715;113;6975;1538.484969;17447;924.59;20944;1474.212795;39119;16.632;32020;-42.4;430;-56.405;430;-18.453;431;1.43;3371;;1608;1696;3009;2.709;926.531;56.836;30.8;12.793;0.961;-99.9;0;10
10/09/2018 07:39:31;P104;0;38.793388;15.215715;113;6971;1534.787977;17444;924.516;21054;1484.873072;39116;16.63;31999;-43.3;429;-56.417;430;-18.453;431;1.43;3365;;1602;1696;3009;2.704;959.07;56.539;30.8;12.793;0.957;-99.9;0;10
10/09/2018 07:39:41;P105;0;38.793388;15.215715;113;6976;1539.458019;17445;924.541;20979;1477.700773;39114;16.629;32015;-42.6;429;-56.417;430;-18.453;431;1.43;3444;;1599;1697;3009;2.768;935.828;56.39;30.85;12.793;1.017;-99.9;0;10
10/09/2018 07:39:51;P106;0;38.793388;15.215715;113;6963;1527.202367;17449;924.639;20910;1471.113054;39112;16.628;32021;-42.4;430;-56.405;430;-18.453;431;1.43;3519;;1598;1698;3010;2.827;954.695;56.341;30.9;12.797;1.074;-99.9;0;10
10/09/2018 07:40:01;P107;0;38.793388;15.215715;113;6967;1531.091928;17447;924.59;20920;1472.081654;39114;16.629;32007;-43;430;-56.405;430;-18.453;431;1.43;3407;;1594;1699;3024;2.738;928.719;56.143;30.95;12.854;0.989;-99.9;0;10
10/09/2018 07:40:11;P108;0;38.793388;15.215715;113;6956;1520.786864;17453;924.738;20927;1472.662844;39113;16.629;32014;-42.7;430;-56.405;431;-18.448;431;1.43;3370;;1593;1700;3024;2.708;932;56.093;31;12.854;0.96;-99.9;0;10
